zip,primary_city,state,timezone
90275,Rancho Palos Verdes,CA,America/Los_Angeles
90277,Redondo Beach,CA,America/Los_Angeles
90278,Redondo Beach,CA,America/Los_Angeles
90280,South Gate,CA,America/Los_Angeles
90290,Topanga,CA,America/Los_Angeles
90291,Venice,CA,America/Los_Angeles
90292,Marina Del Rey,CA,America/Los_Angeles
90293,Playa Del Rey,CA,America/Los_Angeles
90294,Venice,CA,America/Los_Angeles
90295,Marina Del Rey,CA,America/Los_Angeles
90296,Playa Del Rey,CA,America/Los_Angeles
90301,Inglewood,CA,America/Los_Angeles
90302,Inglewood,CA,America/Los_Angeles
90303,Inglewood,CA,America/Los_Angeles
90304,Inglewood,CA,America/Los_Angeles
90305,Inglewood,CA,America/Los_Angeles
90306,Inglewood,CA,America/Los_Angeles
90307,Inglewood,CA,America/Los_Angeles
90308,Inglewood,CA,America/Los_Angeles
90309,Inglewood,CA,America/Los_Angeles
90310,Inglewood,CA,America/Los_Angeles
90401,Santa Monica,CA,America/Los_Angeles
90402,Santa Monica,CA,America/Los_Angeles
90403,Santa Monica,CA,America/Los_Angeles
90404,Santa Monica,CA,America/Los_Angeles
90405,Santa Monica,CA,America/Los_Angeles
90406,Santa Monica,CA,America/Los_Angeles
90408,Santa Monica,CA,America/Los_Angeles
90409,Santa Monica,CA,America/Los_Angeles
90411,Santa Monica,CA,America/Los_Angeles
90501,Torrance,CA,America/Los_Angeles
90502,Torrance,CA,America/Los_Angeles
90503,Torrance,CA,America/Los_Angeles
90504,Torrance,CA,America/Los_Angeles
90505,Torrance,CA,America/Los_Angeles
90507,Torrance,CA,America/Los_Angeles
90508,Torrance,CA,America/Los_Angeles
90510,Torrance,CA,America/Los_Angeles
90601,Whittier,CA,America/Los_Angeles
90602,Whittier,CA,America/Los_Angeles
90603,Whittier,CA,America/Los_Angeles
90604,Whittier,CA,America/Los_Angeles
90605,Whittier,CA,America/Los_Angeles
90606,Whittier,CA,America/Los_Angeles
90607,Whittier,CA,America/Los_Angeles
90608,Whittier,CA,America/Los_Angeles
90609,Whittier,CA,America/Los_Angeles
90610,Whittier,CA,America/Los_Angeles
90620,Buena Park,CA,America/Los_Angeles
90621,Buena Park,CA,America/Los_Angeles
90622,Buena Park,CA,America/Los_Angeles
90623,La Palma,CA,America/Los_Angeles
90630,Cypress,CA,America/Los_Angeles
90631,La Habra,CA,America/Los_Angeles
90632,La Habra,CA,America/Los_Angeles
90633,La Habra,CA,America/Los_Angeles
90637,La Mirada,CA,America/Los_Angeles
90638,La Mirada,CA,America/Los_Angeles
90639,La Mirada,CA,America/Los_Angeles
90640,Montebello,CA,America/Los_Angeles
90650,Norwalk,CA,America/Los_Angeles
90651,Norwalk,CA,America/Los_Angeles
90652,Norwalk,CA,America/Los_Angeles
90660,Pico Rivera,CA,America/Los_Angeles
90661,Pico Rivera,CA,America/Los_Angeles
90662,Pico Rivera,CA,America/Los_Angeles
90670,Santa Fe Springs,CA,America/Los_Angeles
90680,Stanton,CA,America/Los_Angeles
90701,Artesia,CA,America/Los_Angeles
90702,Artesia,CA,America/Los_Angeles
90703,Cerritos,CA,America/Los_Angeles
90704,Avalon,CA,America/Los_Angeles
90706,Bellflower,CA,America/Los_Angeles
90707,Bellflower,CA,America/Los_Angeles
90710,Harbor City,CA,America/Los_Angeles
90711,Lakewood,CA,America/Los_Angeles
90712,Lakewood,CA,America/Los_Angeles
90713,Lakewood,CA,America/Los_Angeles
90714,Lakewood,CA,America/Los_Angeles
90715,Lakewood,CA,America/Los_Angeles
90716,Hawaiian Gardens,CA,America/Los_Angeles
90717,Lomita,CA,America/Los_Angeles
90720,Los Alamitos,CA,America/Los_Angeles
90721,Los Alamitos,CA,America/Los_Angeles
90723,Paramount,CA,America/Los_Angeles
90731,San Pedro,CA,America/Los_Angeles
90732,San Pedro,CA,America/Los_Angeles
90733,San Pedro,CA,America/Los_Angeles
90734,San Pedro,CA,America/Los_Angeles
90740,Seal Beach,CA,America/Los_Angeles
90742,Sunset Beach,CA,America/Los_Angeles
90743,Surfside,CA,America/Los_Angeles
90744,Wilmington,CA,America/Los_Angeles
90745,Carson,CA,America/Los_Angeles
90746,Carson,CA,America/Los_Angeles
90747,Carson,CA,America/Los_Angeles
90748,Wilmington,CA,America/Los_Angeles
90749,Carson,CA,America/Los_Angeles
90755,Signal Hill,CA,America/Los_Angeles
90801,Long Beach,CA,America/Los_Angeles
90802,Long Beach,CA,America/Los_Angeles
90803,Long Beach,CA,America/Los_Angeles
90804,Long Beach,CA,America/Los_Angeles
90805,Long Beach,CA,America/Los_Angeles
90806,Long Beach,CA,America/Los_Angeles
90807,Long Beach,CA,America/Los_Angeles
90808,Long Beach,CA,America/Los_Angeles
90809,Long Beach,CA,America/Los_Angeles
90810,Long Beach,CA,America/Los_Angeles
90813,Long Beach,CA,America/Los_Angeles
90814,Long Beach,CA,America/Los_Angeles
90815,Long Beach,CA,America/Los_Angeles
90832,Long Beach,CA,America/Los_Angeles
90853,Long Beach,CA,America/Los_Angeles
91001,Altadena,CA,America/Los_Angeles
91003,Altadena,CA,America/Los_Angeles
91006,Arcadia,CA,America/Los_Angeles
91007,Arcadia,CA,America/Los_Angeles
91008,Duarte,CA,America/Los_Angeles
91009,Duarte,CA,America/Los_Angeles
91010,Duarte,CA,America/Los_Angeles
91011,La Canada Flintridge,CA,America/Los_Angeles
91012,La Canada Flintridge,CA,America/Los_Angeles
91016,Monrovia,CA,America/Los_Angeles
91017,Monrovia,CA,America/Los_Angeles
91020,Montrose,CA,America/Los_Angeles
91021,Montrose,CA,America/Los_Angeles
91024,Sierra Madre,CA,America/Los_Angeles
91025,Sierra Madre,CA,America/Los_Angeles
91030,South Pasadena,CA,America/Los_Angeles
91031,South Pasadena,CA,America/Los_Angeles
91040,Sunland,CA,America/Los_Angeles
91041,Sunland,CA,America/Los_Angeles
91042,Tujunga,CA,America/Los_Angeles
91043,Tujunga,CA,America/Los_Angeles
91046,Verdugo City,CA,America/Los_Angeles
91066,Arcadia,CA,America/Los_Angeles
91077,Arcadia,CA,America/Los_Angeles
91101,Pasadena,CA,America/Los_Angeles
91102,Pasadena,CA,America/Los_Angeles
91103,Pasadena,CA,America/Los_Angeles
91104,Pasadena,CA,America/Los_Angeles
91105,Pasadena,CA,America/Los_Angeles
91106,Pasadena,CA,America/Los_Angeles
91107,Pasadena,CA,America/Los_Angeles
91108,San Marino,CA,America/Los_Angeles
91109,Pasadena,CA,America/Los_Angeles
91114,Pasadena,CA,America/Los_Angeles
91115,Pasadena,CA,America/Los_Angeles
91116,Pasadena,CA,America/Los_Angeles
91117,Pasadena,CA,America/Los_Angeles
91118,San Marino,CA,America/Los_Angeles
91125,Pasadena,CA,America/Los_Angeles
91126,Pasadena,CA,America/Los_Angeles
91201,Glendale,CA,America/Los_Angeles
91202,Glendale,CA,America/Los_Angeles
91203,Glendale,CA,America/Los_Angeles
91204,Glendale,CA,America/Los_Angeles
91205,Glendale,CA,America/Los_Angeles
91206,Glendale,CA,America/Los_Angeles
91207,Glendale,CA,America/Los_Angeles
91208,Glendale,CA,America/Los_Angeles
91209,Glendale,CA,America/Los_Angeles
91210,Glendale,CA,America/Los_Angeles
91214,La Crescenta,CA,America/Los_Angeles
91221,Glendale,CA,America/Los_Angeles
91222,Glendale,CA,America/Los_Angeles
91224,La Crescenta,CA,America/Los_Angeles
91225,Glendale,CA,America/Los_Angeles
91226,Glendale,CA,America/Los_Angeles
91301,Agoura Hills,CA,America/Los_Angeles
91302,Calabasas,CA,America/Los_Angeles
91303,Canoga Park,CA,America/Los_Angeles
91304,Canoga Park,CA,America/Los_Angeles
91305,Canoga Park,CA,America/Los_Angeles
91306,Winnetka,CA,America/Los_Angeles
91307,West Hills,CA,America/Los_Angeles
91308,West Hills,CA,America/Los_Angeles
91309,Canoga Park,CA,America/Los_Angeles
91310,Castaic,CA,America/Los_Angeles
91311,Chatsworth,CA,America/Los_Angeles
91313,Chatsworth,CA,America/Los_Angeles
91316,Encino,CA,America/Los_Angeles
91319,Newbury Park,CA,America/Los_Angeles
91320,Newbury Park,CA,America/Los_Angeles
91321,Newhall,CA,America/Los_Angeles
91322,Newhall,CA,America/Los_Angeles
91324,Northridge,CA,America/Los_Angeles
91325,Northridge,CA,America/Los_Angeles
91326,Porter Ranch,CA,America/Los_Angeles
91327,Northridge,CA,America/Los_Angeles
91328,Northridge,CA,America/Los_Angeles
91330,Northridge,CA,America/Los_Angeles
91331,Pacoima,CA,America/Los_Angeles
91333,Pacoima,CA,America/Los_Angeles
91334,Pacoima,CA,America/Los_Angeles
91335,Reseda,CA,America/Los_Angeles
91337,Reseda,CA,America/Los_Angeles
91340,San Fernando,CA,America/Los_Angeles
91341,San Fernando,CA,America/Los_Angeles
91342,Sylmar,CA,America/Los_Angeles
91343,North Hills,CA,America/Los_Angeles
91344,Granada Hills,CA,America/Los_Angeles
91345,Mission Hills,CA,America/Los_Angeles
91346,Mission Hills,CA,America/Los_Angeles
91350,Santa Clarita,CA,America/Los_Angeles
91351,Canyon Country,CA,America/Los_Angeles
91352,Sun Valley,CA,America/Los_Angeles
91353,Sun Valley,CA,America/Los_Angeles
91354,Valencia,CA,America/Los_Angeles
91355,Valencia,CA,America/Los_Angeles
91356,Tarzana,CA,America/Los_Angeles
91357,Tarzana,CA,America/Los_Angeles
91358,Thousand Oaks,CA,America/Los_Angeles
91359,Westlake Village,CA,America/Los_Angeles
91360,Thousand Oaks,CA,America/Los_Angeles
91361,Westlake Village,CA,America/Los_Angeles
91362,Thousand Oaks,CA,America/Los_Angeles
91364,Woodland Hills,CA,America/Los_Angeles
91365,Woodland Hills,CA,America/Los_Angeles
91367,Woodland Hills,CA,America/Los_Angeles
91372,Calabasas,CA,America/Los_Angeles
91376,Agoura Hills,CA,America/Los_Angeles
91377,Oak Park,CA,America/Los_Angeles
91380,Santa Clarita,CA,America/Los_Angeles
91381,Stevenson Ranch,CA,America/Los_Angeles
91384,Castaic,CA,America/Los_Angeles
91385,Valencia,CA,America/Los_Angeles
91386,Canyon Country,CA,America/Los_Angeles
91387,Canyon Country,CA,America/Los_Angeles
91390,Santa Clarita,CA,America/Los_Angeles
91392,Sylmar,CA,America/Los_Angeles
91393,North Hills,CA,America/Los_Angeles
91394,Granada Hills,CA,America/Los_Angeles
91395,Mission Hills,CA,America/Los_Angeles
91396,Winnetka,CA,America/Los_Angeles
91401,Van Nuys,CA,America/Los_Angeles
91402,Panorama City,CA,America/Los_Angeles
91403,Sherman Oaks,CA,America/Los_Angeles
91404,Van Nuys,CA,America/Los_Angeles
91405,Van Nuys,CA,America/Los_Angeles
91406,Van Nuys,CA,America/Los_Angeles
91407,Van Nuys,CA,America/Los_Angeles
91408,Van Nuys,CA,America/Los_Angeles
91409,Van Nuys,CA,America/Los_Angeles
91411,Van Nuys,CA,America/Los_Angeles
91412,Panorama City,CA,America/Los_Angeles
91413,Sherman Oaks,CA,America/Los_Angeles
91416,Encino,CA,America/Los_Angeles
91423,Sherman Oaks,CA,America/Los_Angeles
91426,Encino,CA,America/Los_Angeles
91436,Encino,CA,America/Los_Angeles
91501,Burbank,CA,America/Los_Angeles
91502,Burbank,CA,America/Los_Angeles
91503,Burbank,CA,America/Los_Angeles
91504,Burbank,CA,America/Los_Angeles
91505,Burbank,CA,America/Los_Angeles
91506,Burbank,CA,America/Los_Angeles
91507,Burbank,CA,America/Los_Angeles
91508,Burbank,CA,America/Los_Angeles
91510,Burbank,CA,America/Los_Angeles
91601,North Hollywood,CA,America/Los_Angeles
91602,North Hollywood,CA,America/Los_Angeles
91603,North Hollywood,CA,America/Los_Angeles
91604,Studio City,CA,America/Los_Angeles
91605,North Hollywood,CA,America/Los_Angeles
91606,North Hollywood,CA,America/Los_Angeles
91607,Valley Village,CA,America/Los_Angeles
91608,Universal City,CA,America/Los_Angeles
91609,North Hollywood,CA,America/Los_Angeles
91610,Toluca Lake,CA,America/Los_Angeles
91614,Studio City,CA,America/Los_Angeles
91615,North Hollywood,CA,America/Los_Angeles
91616,North Hollywood,CA,America/Los_Angeles
91617,Valley Village,CA,America/Los_Angeles
91701,Rancho Cucamonga,CA,America/Los_Angeles
91702,Azusa,CA,America/Los_Angeles
91706,Baldwin Park,CA,America/Los_Angeles
91708,Chino,CA,America/Los_Angeles
91709,Chino Hills,CA,America/Los_Angeles
91710,Chino,CA,America/Los_Angeles
91711,Claremont,CA,America/Los_Angeles
91715,City Of Industry,CA,America/Los_Angeles
91722,Covina,CA,America/Los_Angeles
91723,Covina,CA,America/Los_Angeles
91724,Covina,CA,America/Los_Angeles
91729,Rancho Cucamonga,CA,America/Los_Angeles
91730,Rancho Cucamonga,CA,America/Los_Angeles
91731,El Monte,CA,America/Los_Angeles
91732,El Monte,CA,America/Los_Angeles
91733,South El Monte,CA,America/Los_Angeles
91734,El Monte,CA,America/Los_Angeles
91735,El Monte,CA,America/Los_Angeles
91737,Rancho Cucamonga,CA,America/Los_Angeles
91739,Rancho Cucamonga,CA,America/Los_Angeles
91740,Glendora,CA,America/Los_Angeles
91741,Glendora,CA,America/Los_Angeles
91743,Guasti,CA,America/Los_Angeles
91744,La Puente,CA,America/Los_Angeles
91745,Hacienda Heights,CA,America/Los_Angeles
91746,La Puente,CA,America/Los_Angeles
91747,La Puente,CA,America/Los_Angeles
91748,Rowland Heights,CA,America/Los_Angeles
91750,La Verne,CA,America/Los_Angeles
91752,Mira Loma,CA,America/Los_Angeles
91754,Monterey Park,CA,America/Los_Angeles
91755,Monterey Park,CA,America/Los_Angeles
91759,Mt Baldy,CA,America/Los_Angeles
91761,Ontario,CA,America/Los_Angeles
91762,Ontario,CA,America/Los_Angeles
91763,Montclair,CA,America/Los_Angeles
91764,Ontario,CA,America/Los_Angeles
91765,Diamond Bar,CA,America/Los_Angeles
91766,Pomona,CA,America/Los_Angeles
91767,Pomona,CA,America/Los_Angeles
91768,Pomona,CA,America/Los_Angeles
91769,Pomona,CA,America/Los_Angeles
91770,Rosemead,CA,America/Los_Angeles
91773,San Dimas,CA,America/Los_Angeles
91775,San Gabriel,CA,America/Los_Angeles
91776,San Gabriel,CA,America/Los_Angeles
91778,San Gabriel,CA,America/Los_Angeles
91780,Temple City,CA,America/Los_Angeles
91784,Upland,CA,America/Los_Angeles
91785,Upland,CA,America/Los_Angeles
91786,Upland,CA,America/Los_Angeles
91788,Walnut,CA,America/Los_Angeles
91789,Walnut,CA,America/Los_Angeles
91790,West Covina,CA,America/Los_Angeles
91791,West Covina,CA,America/Los_Angeles
91792,West Covina,CA,America/Los_Angeles
91793,West Covina,CA,America/Los_Angeles
91801,Alhambra,CA,America/Los_Angeles
91802,Alhambra,CA,America/Los_Angeles
91803,Alhambra,CA,America/Los_Angeles
91901,Alpine,CA,America/Los_Angeles
91902,Bonita,CA,America/Los_Angeles
91903,Alpine,CA,America/Los_Angeles
91905,Boulevard,CA,America/Los_Angeles
91906,Campo,CA,America/Los_Angeles
91908,Bonita,CA,America/Los_Angeles
91909,Chula Vista,CA,America/Los_Angeles
91910,Chula Vista,CA,America/Los_Angeles
91911,Chula Vista,CA,America/Los_Angeles
91912,Chula Vista,CA,America/Los_Angeles
91913,Chula Vista,CA,America/Los_Angeles
91914,Chula Vista,CA,America/Los_Angeles
91915,Chula Vista,CA,America/Los_Angeles
91916,Descanso,CA,America/Los_Angeles
91917,Dulzura,CA,America/Los_Angeles
91921,Chula Vista,CA,America/Los_Angeles
91931,Guatay,CA,America/Los_Angeles
91932,Imperial Beach,CA,America/Los_Angeles
91933,Imperial Beach,CA,America/Los_Angeles
91934,Jacumba,CA,America/Los_Angeles
91935,Jamul,CA,America/Los_Angeles
91941,La Mesa,CA,America/Los_Angeles
91942,La Mesa,CA,America/Los_Angeles
91943,La Mesa,CA,America/Los_Angeles
91944,La Mesa,CA,America/Los_Angeles
91945,Lemon Grove,CA,America/Los_Angeles
91946,Lemon Grove,CA,America/Los_Angeles
91947,Lincoln Acres,CA,America/Los_Angeles
91948,Mount Laguna,CA,America/Los_Angeles
91950,National City,CA,America/Los_Angeles
91951,National City,CA,America/Los_Angeles
91962,Pine Valley,CA,America/Los_Angeles
91963,Potrero,CA,America/Los_Angeles
91976,Spring Valley,CA,America/Los_Angeles
91977,Spring Valley,CA,America/Los_Angeles
91978,Spring Valley,CA,America/Los_Angeles
91979,Spring Valley,CA,America/Los_Angeles
91980,Tecate,CA,America/Los_Angeles
92003,Bonsall,CA,America/Los_Angeles
92004,Borrego Springs,CA,America/Los_Angeles
92007,Cardiff By The Sea,CA,America/Los_Angeles
92008,Carlsbad,CA,America/Los_Angeles
92009,Carlsbad,CA,America/Los_Angeles
92010,Carlsbad,CA,America/Los_Angeles
92011,Carlsbad,CA,America/Los_Angeles
92013,Carlsbad,CA,America/Los_Angeles
92014,Del Mar,CA,America/Los_Angeles
92018,Carlsbad,CA,America/Los_Angeles
92019,El Cajon,CA,America/Los_Angeles
92020,El Cajon,CA,America/Los_Angeles
92021,El Cajon,CA,America/Los_Angeles
92022,El Cajon,CA,America/Los_Angeles
92023,Encinitas,CA,America/Los_Angeles
92024,Encinitas,CA,America/Los_Angeles
92025,Escondido,CA,America/Los_Angeles
92026,Escondido,CA,America/Los_Angeles
92027,Escondido,CA,America/Los_Angeles
92028,Fallbrook,CA,America/Los_Angeles
92029,Escondido,CA,America/Los_Angeles
92030,Escondido,CA,America/Los_Angeles
92033,Escondido,CA,America/Los_Angeles
92036,Julian,CA,America/Los_Angeles
92037,La Jolla,CA,America/Los_Angeles
92038,La Jolla,CA,America/Los_Angeles
92039,La Jolla,CA,America/Los_Angeles
92040,Lakeside,CA,America/Los_Angeles
92046,Escondido,CA,America/Los_Angeles
92049,Oceanside,CA,America/Los_Angeles
92051,Oceanside,CA,America/Los_Angeles
92052,Oceanside,CA,America/Los_Angeles
92054,Oceanside,CA,America/Los_Angeles
92055,Camp Pendleton,CA,America/Los_Angeles
92056,Oceanside,CA,America/Los_Angeles
92057,Oceanside,CA,America/Los_Angeles
92058,Oceanside,CA,America/Los_Angeles
92059,Pala,CA,America/Los_Angeles
92060,Palomar Mountain,CA,America/Los_Angeles
92061,Pauma Valley,CA,America/Los_Angeles
92064,Poway,CA,America/Los_Angeles
92065,Ramona,CA,America/Los_Angeles
92066,Ranchita,CA,America/Los_Angeles
92067,Rancho Santa Fe,CA,America/Los_Angeles
92068,San Luis Rey,CA,America/Los_Angeles
92069,San Marcos,CA,America/Los_Angeles
92070,Santa Ysabel,CA,America/Los_Angeles
92071,Santee,CA,America/Los_Angeles
92072,Santee,CA,America/Los_Angeles
92074,Poway,CA,America/Los_Angeles
92075,Solana Beach,CA,America/Los_Angeles
92078,San Marcos,CA,America/Los_Angeles
92079,San Marcos,CA,America/Los_Angeles
92081,Vista,CA,America/Los_Angeles
92082,Valley Center,CA,America/Los_Angeles
92083,Vista,CA,America/Los_Angeles
92084,Vista,CA,America/Los_Angeles
92085,Vista,CA,America/Los_Angeles
92086,Warner Springs,CA,America/Los_Angeles
92088,Fallbrook,CA,America/Los_Angeles
92091,Rancho Santa Fe,CA,America/Los_Angeles
92092,La Jolla,CA,America/Los_Angeles
92093,La Jolla,CA,America/Los_Angeles
92101,San Diego,CA,America/Los_Angeles
92102,San Diego,CA,America/Los_Angeles
92103,San Diego,CA,America/Los_Angeles
92104,San Diego,CA,America/Los_Angeles
92105,San Diego,CA,America/Los_Angeles
92106,San Diego,CA,America/Los_Angeles
92107,San Diego,CA,America/Los_Angeles
92108,San Diego,CA,America/Los_Angeles
92109,San Diego,CA,America/Los_Angeles
92110,San Diego,CA,America/Los_Angeles
92111,San Diego,CA,America/Los_Angeles
92112,San Diego,CA,America/Los_Angeles
92113,San Diego,CA,America/Los_Angeles
92114,San Diego,CA,America/Los_Angeles
92115,San Diego,CA,America/Los_Angeles
92116,San Diego,CA,America/Los_Angeles
92117,San Diego,CA,America/Los_Angeles
92118,Coronado,CA,America/Los_Angeles
92119,San Diego,CA,America/Los_Angeles
92120,San Diego,CA,America/Los_Angeles
92121,San Diego,CA,America/Los_Angeles
92122,San Diego,CA,America/Los_Angeles
92123,San Diego,CA,America/Los_Angeles
92124,San Diego,CA,America/Los_Angeles
92126,San Diego,CA,America/Los_Angeles
92127,San Diego,CA,America/Los_Angeles
92128,San Diego,CA,America/Los_Angeles
92129,San Diego,CA,America/Los_Angeles
92130,San Diego,CA,America/Los_Angeles
92131,San Diego,CA,America/Los_Angeles
92132,San Diego,CA,America/Los_Angeles
92134,San Diego,CA,America/Los_Angeles
92135,San Diego,CA,America/Los_Angeles
92136,San Diego,CA,America/Los_Angeles
92137,San Diego,CA,America/Los_Angeles
92138,San Diego,CA,America/Los_Angeles
92139,San Diego,CA,America/Los_Angeles
92140,San Diego,CA,America/Los_Angeles
92142,San Diego,CA,America/Los_Angeles
92143,San Ysidro,CA,America/Los_Angeles
92145,San Diego,CA,America/Los_Angeles
92147,San Diego,CA,America/Los_Angeles
92149,San Diego,CA,America/Los_Angeles
92150,San Diego,CA,America/Los_Angeles
92153,San Diego,CA,America/Los_Angeles
92154,San Diego,CA,America/Los_Angeles
92155,San Diego,CA,America/Los_Angeles
92159,San Diego,CA,America/Los_Angeles
92160,San Diego,CA,America/Los_Angeles
92162,San Diego,CA,America/Los_Angeles
92163,San Diego,CA,America/Los_Angeles
92164,San Diego,CA,America/Los_Angeles
92165,San Diego,CA,America/Los_Angeles
92166,San Diego,CA,America/Los_Angeles
92167,San Diego,CA,America/Los_Angeles
92168,San Diego,CA,America/Los_Angeles
92169,San Diego,CA,America/Los_Angeles
92170,San Diego,CA,America/Los_Angeles
92171,San Diego,CA,America/Los_Angeles
92172,San Diego,CA,America/Los_Angeles
92173,San Ysidro,CA,America/Los_Angeles
92174,San Diego,CA,America/Los_Angeles
92175,San Diego,CA,America/Los_Angeles
92176,San Diego,CA,America/Los_Angeles
92177,San Diego,CA,America/Los_Angeles
92178,Coronado,CA,America/Los_Angeles
92179,San Diego,CA,America/Los_Angeles
92186,San Diego,CA,America/Los_Angeles
92190,San Diego,CA,America/Los_Angeles
92191,San Diego,CA,America/Los_Angeles
92192,San Diego,CA,America/Los_Angeles
92193,San Diego,CA,America/Los_Angeles
92194,San Diego,CA,America/Los_Angeles
92195,San Diego,CA,America/Los_Angeles
92196,San Diego,CA,America/Los_Angeles
92198,San Diego,CA,America/Los_Angeles
92201,Indio,CA,America/Los_Angeles
92202,Indio,CA,America/Los_Angeles
92203,Indio,CA,America/Los_Angeles
92210,Indian Wells,CA,America/Los_Angeles
92211,Palm Desert,CA,America/Los_Angeles
92220,Banning,CA,America/Los_Angeles
92222,Bard,CA,America/Los_Angeles
92223,Beaumont,CA,America/Los_Angeles
92225,Blythe,CA,America/Los_Angeles
92226,Blythe,CA,America/Los_Angeles
92227,Brawley,CA,America/Los_Angeles
92230,Cabazon,CA,America/Los_Angeles
92231,Calexico,CA,America/Los_Angeles
92232,Calexico,CA,America/Los_Angeles
92233,Calipatria,CA,America/Los_Angeles
92234,Cathedral City,CA,America/Los_Angeles
92235,Cathedral City,CA,America/Los_Angeles
92236,Coachella,CA,America/Los_Angeles
92239,Desert Center,CA,America/Los_Angeles
92240,Desert Hot Springs,CA,America/Los_Angeles
92241,Desert Hot Springs,CA,America/Los_Angeles
92242,Earp,CA,America/Los_Angeles
92243,El Centro,CA,America/Los_Angeles
92244,El Centro,CA,America/Los_Angeles
92247,La Quinta,CA,America/Los_Angeles
92248,La Quinta,CA,America/Los_Angeles
92249,Heber,CA,America/Los_Angeles
92250,Holtville,CA,America/Los_Angeles
92251,Imperial,CA,America/Los_Angeles
92252,Joshua Tree,CA,America/Los_Angeles
92253,La Quinta,CA,America/Los_Angeles
92254,Mecca,CA,America/Los_Angeles
92255,Palm Desert,CA,America/Los_Angeles
92256,Morongo Valley,CA,America/Los_Angeles
92257,Niland,CA,America/Los_Angeles
92258,North Palm Springs,CA,America/Los_Angeles
92259,Ocotillo,CA,America/Los_Angeles
92260,Palm Desert,CA,America/Los_Angeles
92261,Palm Desert,CA,America/Los_Angeles
92262,Palm Springs,CA,America/Los_Angeles
92263,Palm Springs,CA,America/Los_Angeles
92264,Palm Springs,CA,America/Los_Angeles
92266,Palo Verde,CA,America/Los_Angeles
92267,Parker Dam,CA,America/Los_Angeles
92268,Pioneertown,CA,America/Los_Angeles
92270,Rancho Mirage,CA,America/Los_Angeles
92273,Seeley,CA,America/Los_Angeles
92274,Thermal,CA,America/Los_Angeles
92275,Salton City,CA,America/Los_Angeles
92276,Thousand Palms,CA,America/Los_Angeles
92277,Twentynine Palms,CA,America/Los_Angeles
92278,Twentynine Palms,CA,America/Los_Angeles
92281,Westmorland,CA,America/Los_Angeles
92282,Whitewater,CA,America/Los_Angeles
92283,Winterhaven,CA,America/Los_Angeles
92284,Yucca Valley,CA,America/Los_Angeles
92285,Landers,CA,America/Los_Angeles
92286,Yucca Valley,CA,America/Los_Angeles
92301,Adelanto,CA,America/Los_Angeles
92305,Angelus Oaks,CA,America/Los_Angeles
92307,Apple Valley,CA,America/Los_Angeles
92308,Apple Valley,CA,America/Los_Angeles
92309,Baker,CA,America/Los_Angeles
92310,Fort Irwin,CA,America/Los_Angeles
92311,Barstow,CA,America/Los_Angeles
92312,Barstow,CA,America/Los_Angeles
92313,Grand Terrace,CA,America/Los_Angeles
92314,Big Bear City,CA,America/Los_Angeles
92315,Big Bear Lake,CA,America/Los_Angeles
92316,Bloomington,CA,America/Los_Angeles
92317,Blue Jay,CA,America/Los_Angeles
92318,Bryn Mawr,CA,America/Los_Angeles
92320,Calimesa,CA,America/Los_Angeles
92321,Cedar Glen,CA,America/Los_Angeles
92322,Cedarpines Park,CA,America/Los_Angeles
92323,Cima,CA,America/Los_Angeles
92324,Colton,CA,America/Los_Angeles
92325,Crestline,CA,America/Los_Angeles
92326,Crest Park,CA,America/Los_Angeles
92327,Daggett,CA,America/Los_Angeles
92328,Death Valley,CA,America/Los_Angeles
92329,Phelan,CA,America/Los_Angeles
92331,Fontana,CA,America/Los_Angeles
92332,Essex,CA,America/Los_Angeles
92333,Fawnskin,CA,America/Los_Angeles
92334,Fontana,CA,America/Los_Angeles
92335,Fontana,CA,America/Los_Angeles
92336,Fontana,CA,America/Los_Angeles
92337,Fontana,CA,America/Los_Angeles
92339,Forest Falls,CA,America/Los_Angeles
92340,Hesperia,CA,America/Los_Angeles
92341,Green Valley Lake,CA,America/Los_Angeles
92342,Helendale,CA,America/Los_Angeles
92344,Hesperia,CA,America/Los_Angeles
92345,Hesperia,CA,America/Los_Angeles
92346,Highland,CA,America/Los_Angeles
92347,Hinkley,CA,America/Los_Angeles
92350,Loma Linda,CA,America/Los_Angeles
92352,Lake Arrowhead,CA,America/Los_Angeles
92354,Loma Linda,CA,America/Los_Angeles
92356,Lucerne Valley,CA,America/Los_Angeles
92358,Lytle Creek,CA,America/Los_Angeles
92359,Mentone,CA,America/Los_Angeles
92363,Needles,CA,America/Los_Angeles
92364,Nipton,CA,America/Los_Angeles
92365,Newberry Springs,CA,America/Los_Angeles
92368,Oro Grande,CA,America/Los_Angeles
92369,Patton,CA,America/Los_Angeles
92371,Phelan,CA,America/Los_Angeles
92372,Pinon Hills,CA,America/Los_Angeles
92373,Redlands,CA,America/Los_Angeles
92374,Redlands,CA,America/Los_Angeles
92375,Redlands,CA,America/Los_Angeles
92376,Rialto,CA,America/Los_Angeles
92377,Rialto,CA,America/Los_Angeles
92378,Rimforest,CA,America/Los_Angeles
92382,Running Springs,CA,America/Los_Angeles
92384,Shoshone,CA,America/Los_Angeles
92385,Skyforest,CA,America/Los_Angeles
92386,Sugarloaf,CA,America/Los_Angeles
92389,Tecopa,CA,America/Los_Angeles
92391,Twin Peaks,CA,America/Los_Angeles
92392,Victorville,CA,America/Los_Angeles
